date,train_id,mileage_km,rolling_stock_cert_days_remaining,signalling_cert_days_remaining,telecom_cert_days_remaining,job_card_status,branding_priority,cleaning_status,cleaning_due,hours_run_today,stabling_location,induction_decision,total_cert_days,certs_critical,weekday
2022-12-29,5,264047,13,159,239,Open,Low,Clean,False,0.0,Track 11,Maintenance,411,0,3
2022-12-29,6,191844,1,27,251,Closed,Low,Clean,False,9.5,Track 13,Inducted,279,1,3
2022-12-29,7,280187,28,166,219,Open,Medium,Clean,False,0.0,Track 6,Maintenance,413,0,3
2022-12-29,8,161726,3,121,85,Closed,Low,Clean,False,8.4,Track 1,Inducted,209,1,3
2022-12-29,9,203856,43,62,2,Closed,Medium,Clean,False,8.5,Track 3,Inducted,107,1,3
2022-12-29,10,251418,19,170,92,Closed,Medium,Clean,False,12.3,Track 5,Inducted,281,0,3
2022-12-29,11,291484,41,56,152,Closed,High,Clean,False,8.2,Track 5,Inducted,249,0,3
2022-12-29,12,204954,74,107,16,Closed,Low,Clean,False,9.5,Track 10,Inducted,197,0,3
2022-12-29,13,214019,90,144,124,Closed,High,Clean,False,0.0,Track 6,Maintenance,358,0,3
2022-12-29,14,207677,5,88,166,Open,High,Clean,False,0.5,Track 3,Standby,259,1,3
2022-12-29,15,283911,43,142,19,Open,High,Clean,False,0.0,Track 14,Maintenance,204,0,3
2022-12-29,16,259560,84,8,141,Closed,High,Clean,False,1.3,Track 9,Standby,233,0,3
2022-12-29,17,268337,80,57,291,Open,Low,Clean,False,0.0,Track 12,Maintenance,428,0,3
2022-12-29,18,269349,88,148,67,Closed,High,Clean,False,10.1,Track 12,Inducted,303,0,3
2022-12-29,19,233575,5,74,226,Open,Low,Clean,False,13.7,Track 3,Inducted,305,1,3
2022-12-29,20,273605,10,148,35,Closed,Medium,Clean,False,9.5,Track 2,Inducted,193,0,3
2022-12-29,21,191477,15,55,197,Closed,Low,Clean,False,13.6,Track 1,Inducted,267,0,3
2022-12-29,22,180931,14,100,96,Closed,High,Clean,False,9.7,Track 5,Inducted,210,0,3
2022-12-29,23,288058,49,51,320,Closed,High,Clean,False,12.2,Track 13,Inducted,420,0,3
2022-12-29,24,197845,80,62,119,Closed,Low,Scheduled,True,9.4,Track 9,Inducted,261,0,3
2022-12-29,25,184571,80,135,295,Closed,Low,Clean,False,0.6,Track 12,Standby,510,0,3
2022-12-30,1,280620,88,92,64,Closed,Low,Clean,False,12.1,Track 5,Inducted,244,0,4
2022-12-30,2,215336,58,126,232,Open,Medium,Scheduled,True,0.0,Track 6,Maintenance,416,0,4
2022-12-30,3,197088,75,149,352,Closed,Low,Clean,False,9.0,Track 8,Inducted,576,0,4
2022-12-30,4,291513,25,167,351,Open,Medium,Clean,False,0.0,Track 7,Maintenance,543,0,4
2022-12-30,5,264083,12,158,238,Open,Low,Clean,False,1.1,Track 12,Standby,408,0,4
2022-12-30,6,192207,90,26,250,Closed,Low,Clean,False,11.9,Track 12,Inducted,366,0,4
2022-12-30,7,280187,27,165,218,Closed,Medium,Clean,False,0.0,Track 15,Maintenance,410,0,4
2022-12-30,8,162158,2,120,84,Closed,Low,Clean,False,8.2,Track 5,Inducted,206,1,4
2022-12-30,9,204211,42,61,1,Closed,Medium,Clean,False,10.5,Track 10,Inducted,104,1,4
2022-12-30,10,251431,18,169,91,Closed,Medium,Clean,False,1.2,Track 5,Standby,278,0,4
2022-12-30,11,292000,40,55,151,Closed,High,Clean,False,8.1,Track 4,Inducted,246,0,4
2022-12-30,12,205340,73,106,15,Closed,Low,Clean,False,8.4,Track 4,Inducted,194,0,4
2022-12-30,13,214019,89,143,123,Open,High,Scheduled,True,0.0,Track 8,Maintenance,355,0,4
2022-12-30,14,208195,4,87,165,Closed,High,Clean,False,9.9,Track 5,Inducted,256,1,4
2022-12-30,15,284469,42,141,18,Closed,High,Clean,False,12.4,Track 5,Inducted,201,0,4
2022-12-30,16,259560,83,7,140,Closed,High,Clean,False,0.0,Track 13,Maintenance,230,1,4
2022-12-30,17,268886,79,56,290,Closed,Low,Clean,False,9.5,Track 4,Inducted,425,0,4
2022-12-30,18,269937,87,147,66,Closed,High,Clean,False,8.3,Track 11,Inducted,300,0,4
2022-12-30,19,233575,4,73,225,Open,Low,Clean,False,0.0,Track 2,Maintenance,302,1,4
2022-12-30,20,273906,9,147,34,Closed,Medium,Clean,False,12.8,Track 4,Inducted,190,0,4
2022-12-30,21,191943,14,54,196,Closed,Low,Clean,False,13.6,Track 8,Inducted,264,0,4
2022-12-30,22,180931,13,99,95,Closed,High,Clean,False,1.1,Track 2,Standby,207,0,4
2022-12-30,23,288574,48,50,319,Closed,High,Clean,False,8.7,Track 5,Inducted,417,0,4
2022-12-30,24,197893,79,61,118,Closed,Low,Scheduled,True,1.4,Track 3,Standby,258,0,4
2022-12-30,25,184571,79,134,294,Closed,Low,Clean,False,0.0,Track 4,Maintenance,507,0,4
2022-12-31,1,280620,87,91,63,Open,Low,Clean,False,0.0,Track 13,Maintenance,241,0,5
2022-12-31,2,215338,57,125,231,Closed,Medium,Scheduled,True,1.4,Track 6,Standby,413,0,5
2022-12-31,3,197110,74,148,351,Closed,Low,Clean,False,1.1,Track 8,Standby,573,0,5
2022-12-31,4,291553,24,166,350,Closed,Medium,Clean,False,1.3,Track 8,Standby,540,0,5
2022-12-31,5,264661,11,157,237,Closed,Low,Clean,False,10.5,Track 8,Inducted,405,0,5
2022-12-31,6,192207,89,25,249,Closed,Low,Clean,False,0.0,Track 5,Maintenance,363,0,5
2022-12-31,7,280607,26,164,217,Closed,Medium,Clean,False,10.5,Track 5,Inducted,407,0,5
2022-12-31,8,162620,1,119,83,Closed,Low,Clean,False,9.2,Track 14,Inducted,203,1,5
2022-12-31,9,204782,41,60,365,Closed,Medium,Clean,False,9.8,Track 5,Inducted,466,0,5
2022-12-31,10,251836,17,168,90,Closed,Medium,Clean,False,13.2,Track 1,Inducted,275,0,5
2022-12-31,11,292444,39,54,150,Closed,High,Clean,False,8.1,Track 7,Inducted,243,0,5
2022-12-31,12,205778,72,105,14,Closed,Low,Clean,False,12.8,Track 10,Inducted,191,0,5
2022-12-31,13,214038,88,142,122,Closed,High,Scheduled,True,1.0,Track 3,Standby,352,0,5
2022-12-31,14,208746,3,86,164,Closed,High,Clean,False,11.5,Track 1,Inducted,253,1,5
2022-12-31,15,284487,41,140,17,Closed,High,Clean,False,1.4,Track 9,Standby,198,0,5
2022-12-31,16,260041,82,6,139,Closed,High,Clean,False,11.9,Track 10,Inducted,227,1,5
2022-12-31,17,268921,78,55,289,Closed,Low,Scheduled,True,1.2,Track 5,Standby,422,0,5
2022-12-31,18,270337,86,146,65,Closed,High,Scheduled,True,10.5,Track 14,Inducted,297,0,5
2022-12-31,19,233575,3,72,224,Open,Low,Clean,False,0.0,Track 15,Maintenance,299,1,5
2022-12-31,20,274279,8,146,33,Closed,Medium,Clean,False,10.6,Track 3,Inducted,187,0,5
2022-12-31,21,192246,13,53,195,Closed,Low,Clean,False,11.8,Track 4,Inducted,261,0,5
2022-12-31,22,180931,12,98,94,Closed,High,Clean,False,0.6,Track 13,Standby,204,0,5
2022-12-31,23,288907,47,49,318,Closed,High,Clean,False,11.5,Track 14,Inducted,414,0,5
2022-12-31,24,198453,78,60,117,Closed,Low,Clean,False,12.7,Track 13,Inducted,255,0,5
2022-12-31,25,184571,78,133,293,Closed,Low,Clean,False,0.0,Track 11,Maintenance,504,0,5
2023-01-01,1,280620,86,90,62,Closed,Low,Clean,False,0.0,Track 15,Maintenance,238,0,6
2023-01-01,2,215827,56,124,230,Closed,Medium,Clean,False,13.4,Track 6,Inducted,410,0,6
2023-01-01,3,197151,73,147,350,Closed,Low,Clean,False,1.3,Track 7,Standby,570,0,6
2023-01-01,4,291578,23,165,349,Closed,Medium,Clean,False,0.8,Track 14,Standby,537,0,6
2023-01-01,5,264661,10,156,236,Open,Low,Clean,False,0.0,Track 8,Maintenance,402,0,6
2023-01-01,6,192252,88,24,248,Closed,Low,Scheduled,True,1.2,Track 4,Standby,360,0,6
2023-01-01,7,280634,25,163,216,Closed,Medium,Clean,False,0.9,Track 10,Standby,404,0,6
2023-01-01,8,162638,90,118,82,Closed,Low,Clean,False,1.2,Track 3,Standby,290,0,6
2023-01-01,9,205083,40,59,364,Closed,Medium,Clean,False,8.7,Track 12,Inducted,463,0,6
2023-01-01,10,252258,16,167,89,Closed,Medium,Clean,False,8.5,Track 11,Inducted,272,0,6
2023-01-01,11,292447,38,53,149,Open,High,Clean,False,0.7,Track 5,Standby,240,0,6
2023-01-01,12,205790,71,104,13,Closed,Low,Clean,False,0.5,Track 7,Standby,188,0,6
2023-01-01,13,214038,87,141,121,Open,High,Clean,False,0.0,Track 7,Maintenance,349,0,6
2023-01-01,14,208760,2,85,163,Closed,High,Clean,False,1.2,Track 10,Standby,250,1,6
2023-01-01,15,284989,40,139,16,Closed,High,Clean,False,9.7,Track 3,Inducted,195,0,6
2023-01-01,16,260611,81,5,138,Closed,High,Clean,False,11.8,Track 14,Inducted,224,1,6
2023-01-01,17,269236,77,54,288,Closed,Low,Clean,False,13.4,Track 9,Inducted,419,0,6
2023-01-01,18,270871,85,145,64,Closed,High,Scheduled,True,8.6,Track 14,Inducted,294,0,6
2023-01-01,19,234164,2,71,223,Closed,Low,Clean,False,8.7,Track 2,Inducted,296,1,6
2023-01-01,20,274279,7,145,32,Closed,Medium,Clean,False,0.0,Track 6,Maintenance,184,1,6
2023-01-01,21,192246,12,52,194,Open,Low,Clean,False,0.0,Track 6,Maintenance,258,0,6
2023-01-01,22,181288,11,97,93,Closed,High,Clean,False,9.5,Track 11,Inducted,201,0,6
2023-01-01,23,288907,46,48,317,Open,High,Clean,False,0.0,Track 14,Maintenance,411,0,6
2023-01-01,24,198843,77,59,116,Closed,Low,Clean,False,8.4,Track 7,Inducted,252,0,6
2023-01-01,25,184571,77,132,292,Open,Low,Clean,False,0.0,Track 8,Maintenance,501,0,6
2023-01-02,1,280665,85,89,61,Closed,Low,Clean,False,1.3,Track 5,Standby,235,0,0
2023-01-02,2,215827,55,123,229,Open,Medium,Clean,False,0.0,Track 2,Maintenance,407,0,0
2023-01-02,3,197479,72,146,349,Closed,Low,Clean,False,8.5,Track 13,Inducted,567,0,0
2023-01-02,4,291585,22,164,348,Closed,Medium,Clean,False,0.8,Track 13,Standby,534,0,0
2023-01-02,5,264692,9,155,235,Closed,Low,Clean,False,0.7,Track 11,Standby,399,0,0
2023-01-02,6,192749,87,23,247,Closed,Low,Clean,False,11.4,Track 8,Inducted,357,0,0
2023-01-02,7,280658,24,162,215,Closed,Medium,Clean,False,0.8,Track 5,Standby,401,0,0
2023-01-02,8,162668,89,117,81,Closed,Low,Clean,False,1.1,Track 4,Standby,287,0,0
2023-01-02,9,205083,39,58,363,Open,Medium,Clean,False,0.0,Track 8,Maintenance,460,0,0
2023-01-02,10,252745,15,166,88,Closed,Medium,Clean,False,12.4,Track 10,Inducted,269,0,0
2023-01-02,11,292859,37,52,148,Closed,High,Clean,False,9.5,Track 14,Inducted,237,0,0
2023-01-02,12,205790,70,103,12,Open,Low,Clean,False,0.0,Track 13,Maintenance,185,0,0
2023-01-02,13,214623,86,140,120,Closed,High,Clean,False,13.1,Track 13,Inducted,346,0,0
2023-01-02,14,208760,1,84,162,Open,High,Clean,False,0.0,Track 8,Maintenance,247,1,0
2023-01-02,15,285027,39,138,15,Closed,High,Clean,False,1.0,Track 5,Standby,192,0,0
2023-01-02,16,260619,80,4,137,Closed,High,Clean,False,1.0,Track 5,Standby,221,1,0
2023-01-02,17,269274,76,53,287,Open,Low,Clean,False,0.6,Track 8,Standby,416,0,0
2023-01-02,18,270896,84,144,63,Closed,High,Scheduled,True,1.4,Track 15,Standby,291,0,0
2023-01-02,19,234164,1,70,222,Closed,Low,Clean,False,0.0,Track 13,Maintenance,293,1,0
2023-01-02,20,274310,6,144,31,Closed,Medium,Clean,False,0.6,Track 10,Standby,181,1,0
2023-01-02,21,192274,11,51,193,Closed,Low,Clean,False,1.2,Track 12,Standby,255,0,0
2023-01-02,22,181828,10,96,92,Closed,High,Clean,False,12.0,Track 12,Inducted,198,0,0
2023-01-02,23,288907,45,47,316,Open,High,Clean,False,0.0,Track 6,Maintenance,408,0,0
2023-01-02,24,199314,76,58,115,Closed,Low,Clean,False,10.6,Track 12,Inducted,249,0,0
2023-01-02,25,184571,76,131,291,Open,Low,Clean,False,0.0,Track 8,Maintenance,498,0,0
2023-01-03,1,281021,84,88,60,Closed,Low,Clean,False,9.4,Track 3,Inducted,232,0,1
2023-01-03,2,215847,54,122,228,Closed,Medium,Clean,False,1.0,Track 14,Standby,404,0,1
2023-01-03,3,197507,71,145,348,Closed,Low,Clean,False,1.0,Track 13,Standby,564,0,1
2023-01-03,4,291890,21,163,347,Closed,Medium,Clean,False,13.5,Track 14,Inducted,531,0,1
2023-01-03,5,265164,8,154,234,Closed,Low,Clean,False,11.1,Track 6,Inducted,396,0,1
2023-01-03,6,193060,86,22,246,Closed,Low,Clean,False,9.0,Track 3,Inducted,354,0,1
2023-01-03,7,280658,23,161,214,Open,Medium,Clean,False,0.0,Track 6,Maintenance,398,0,1
2023-01-03,8,162674,88,116,80,Closed,Low,Clean,False,0.8,Track 10,Standby,284,0,1
2023-01-03,9,205083,38,57,362,Open,Medium,Clean,False,0.0,Track 4,Maintenance,457,0,1
2023-01-03,10,252795,14,165,87,Closed,Medium,Clean,False,1.5,Track 2,Standby,266,0,1
2023-01-03,11,292859,36,51,147,Open,High,Clean,False,0.0,Track 15,Maintenance,234,0,1
2023-01-03,12,206198,69,102,11,Closed,Low,Clean,False,12.2,Track 11,Inducted,182,0,1
2023-01-03,13,215172,85,139,119,Closed,High,Clean,False,9.8,Track 8,Inducted,343,0,1
2023-01-03,14,209066,90,83,161,Closed,High,Clean,False,13.2,Track 13,Inducted,334,0,1
2023-01-03,15,285445,38,137,14,Closed,High,Clean,False,10.5,Track 15,Inducted,189,0,1
2023-01-03,16,260661,79,3,136,Open,High,Clean,False,0.9,Track 12,Standby,218,1,1
2023-01-03,17,269274,75,52,286,Closed,Low,Clean,False,0.0,Track 11,Maintenance,413,0,1
2023-01-03,18,270896,83,143,62,Open,High,Clean,False,0.0,Track 13,Maintenance,288,0,1
2023-01-03,19,234180,90,69,221,Open,Low,Clean,False,1.1,Track 12,Standby,380,0,1
2023-01-03,20,274672,5,143,30,Closed,Medium,Clean,False,9.0,Track 14,Inducted,178,1,1
2023-01-03,21,192740,10,50,192,Closed,Low,Clean,False,10.5,Track 11,Inducted,252,0,1
2023-01-03,22,181828,9,95,91,Open,High,Clean,False,0.0,Track 5,Maintenance,195,0,1
2023-01-03,23,289475,44,46,315,Closed,High,Clean,False,11.3,Track 6,Inducted,405,0,1
2023-01-03,24,199755,75,57,114,Closed,Low,Clean,False,12.5,Track 1,Inducted,246,0,1
2023-01-03,25,185018,75,130,290,Closed,Low,Clean,False,13.9,Track 5,Inducted,495,0,1
2023-01-04,1,281028,83,87,59,Open,Low,Clean,False,1.1,Track 14,Standby,229,0,2
2023-01-04,2,215847,53,121,227,Closed,Medium,Clean,False,0.0,Track 11,Maintenance,401,0,2
2023-01-04,3,198080,70,144,347,Closed,Low,Clean,False,12.6,Track 15,Inducted,561,0,2
2023-01-04,4,292470,20,162,346,Closed,Medium,Clean,False,8.4,Track 11,Inducted,528,0,2
2023-01-04,5,265710,7,153,233,Closed,Low,Clean,False,12.1,Track 3,Inducted,393,1,2
2023-01-04,6,193075,85,21,245,Closed,Low,Clean,False,1.2,Track 1,Standby,351,0,2
2023-01-04,7,280707,22,160,213,Closed,Medium,Clean,False,1.4,Track 4,Standby,395,0,2
2023-01-04,8,163188,87,115,79,Closed,Low,Clean,False,10.5,Track 8,Inducted,281,0,2
2023-01-04,9,205648,37,56,361,Closed,Medium,Clean,False,8.1,Track 11,Inducted,454,0,2
2023-01-04,10,252830,13,164,86,Closed,Medium,Clean,False,1.3,Track 6,Standby,263,0,2
2023-01-04,11,292859,35,50,146,Open,High,Clean,False,0.0,Track 11,Maintenance,231,0,2
2023-01-04,12,206523,68,101,10,Closed,Low,Clean,False,10.2,Track 10,Inducted,179,0,2
2023-01-04,13,215617,84,138,118,Closed,High,Clean,False,10.5,Track 11,Inducted,340,0,2
2023-01-04,14,209066,89,82,160,Open,High,Clean,False,0.0,Track 3,Maintenance,331,0,2
2023-01-04,15,285764,37,136,13,Closed,High,Clean,False,9.3,Track 5,Inducted,186,0,2
2023-01-04,16,261181,78,2,135,Closed,High,Clean,False,8.3,Track 4,Inducted,215,1,2
2023-01-04,17,269274,74,51,285,Open,Low,Clean,False,0.0,Track 14,Maintenance,410,0,2
2023-01-04,18,271403,82,142,61,Closed,High,Clean,False,13.6,Track 7,Inducted,285,0,2
2023-01-04,19,234623,89,68,220,Closed,Low,Clean,False,9.2,Track 14,Inducted,377,0,2
2023-01-04,20,275030,4,142,29,Open,Medium,Clean,False,12.4,Track 14,Inducted,175,1,2
2023-01-04,21,192740,9,49,191,Closed,Low,Clean,False,0.0,Track 8,Maintenance,249,0,2
2023-01-04,22,182328,8,94,90,Closed,High,Clean,False,11.3,Track 12,Inducted,192,0,2
2023-01-04,23,289503,43,45,314,Closed,High,Clean,False,1.2,Track 9,Standby,402,0,2
2023-01-04,24,200290,74,56,113,Closed,Low,Clean,False,12.7,Track 3,Inducted,243,0,2
2023-01-04,25,185431,74,129,289,Closed,Low,Clean,False,12.8,Track 11,Inducted,492,0,2
2023-01-05,1,281614,82,86,58,Closed,Low,Clean,False,10.8,Track 15,Inducted,226,0,3
2023-01-05,2,215872,52,120,226,Closed,Medium,Clean,False,0.7,Track 13,Standby,398,0,3
2023-01-05,3,198080,69,143,346,Open,Low,Clean,False,0.0,Track 9,Maintenance,558,0,3
2023-01-05,4,292470,19,161,345,Open,Medium,Clean,False,0.0,Track 7,Maintenance,525,0,3
2023-01-05,5,266206,6,152,232,Closed,Low,Clean,False,10.7,Track 9,Inducted,390,1,3
2023-01-05,6,193454,84,20,244,Closed,Low,Clean,False,8.9,Track 1,Inducted,348,0,3
2023-01-05,7,281143,21,159,212,Closed,Medium,Clean,False,9.1,Track 12,Inducted,392,0,3
2023-01-05,8,163605,86,114,78,Closed,Low,Clean,False,11.4,Track 14,Inducted,278,0,3
2023-01-05,9,205648,36,55,360,Closed,Medium,Clean,False,0.0,Track 14,Maintenance,451,0,3
2023-01-05,10,253350,12,163,85,Closed,Medium,Clean,False,12.3,Track 8,Inducted,260,0,3
2023-01-05,11,292859,34,49,145,Open,High,Clean,False,0.0,Track 6,Maintenance,228,0,3
2023-01-05,12,207056,67,100,9,Closed,Low,Clean,False,12.7,Track 2,Inducted,176,0,3
2023-01-05,13,216067,83,137,117,Closed,High,Clean,False,8.1,Track 5,Inducted,337,0,3
2023-01-05,14,209477,88,81,159,Closed,High,Clean,False,11.0,Track 11,Inducted,328,0,3
2023-01-05,15,285807,36,135,12,Closed,High,Clean,False,1.2,Track 2,Standby,183,0,3
2023-01-05,16,261739,77,1,134,Closed,High,Clean,False,10.6,Track 3,Inducted,212,1,3
2023-01-05,17,269843,73,50,284,Closed,Low,Clean,False,12.5,Track 10,Inducted,407,0,3
2023-01-05,18,271403,81,141,60,Closed,High,Clean,False,0.0,Track 13,Maintenance,282,0,3
2023-01-05,19,234624,88,67,219,Closed,Low,Clean,False,0.7,Track 5,Standby,374,0,3
2023-01-05,20,275433,3,141,28,Closed,Medium,Clean,False,11.4,Track 8,Inducted,172,1,3
2023-01-05,21,192740,8,48,190,Open,Low,Clean,False,0.0,Track 15,Maintenance,246,0,3
2023-01-05,22,182738,7,93,89,Closed,High,Clean,False,9.6,Track 7,Inducted,189,1,3
2023-01-05,23,289530,42,44,313,Closed,High,Scheduled,True,0.5,Track 14,Standby,399,0,3
2023-01-05,24,200290,73,55,112,Open,Low,Clean,False,0.0,Track 4,Maintenance,240,0,3
2023-01-05,25,185477,73,128,288,Closed,Low,Clean,False,1.0,Track 8,Standby,489,0,3
2023-01-06,1,281614,81,85,57,Open,Low,Clean,False,0.0,Track 3,Maintenance,223,0,4
2023-01-06,2,216438,51,119,225,Closed,Medium,Clean,False,13.1,Track 4,Inducted,395,0,4
2023-01-06,3,198504,68,142,345,Closed,Low,Clean,False,8.8,Track 6,Inducted,555,0,4
2023-01-06,4,292981,18,160,344,Closed,Medium,Clean,False,13.0,Track 15,Inducted,522,0,4
2023-01-06,5,266584,5,151,231,Closed,Low,Scheduled,True,12.8,Track 14,Inducted,387,1,4
2023-01-06,6,193454,83,19,243,Closed,Low,Clean,False,0.0,Track 7,Maintenance,345,0,4
2023-01-06,7,281690,20,158,211,Closed,Medium,Clean,False,11.7,Track 7,Inducted,389,0,4
2023-01-06,8,164173,85,113,77,Closed,Low,Clean,False,9.5,Track 5,Inducted,275,0,4
2023-01-06,9,205648,35,54,359,Closed,Medium,Clean,False,0.0,Track 14,Maintenance,448,0,4
2023-01-06,10,253821,11,162,84,Closed,Medium,Clean,False,8.5,Track 14,Inducted,257,0,4
2023-01-06,11,292859,33,48,144,Open,High,Clean,False,0.0,Track 8,Maintenance,225,0,4
2023-01-06,12,207582,66,99,8,Closed,Low,Clean,False,9.3,Track 8,Inducted,173,0,4
2023-01-06,13,216426,82,136,116,Closed,High,Clean,False,11.8,Track 7,Inducted,334,0,4
2023-01-06,14,210028,87,80,158,Closed,High,Clean,False,11.8,Track 9,Inducted,325,0,4
2023-01-06,15,285807,35,134,11,Open,High,Clean,False,0.0,Track 8,Maintenance,180,0,4
2023-01-06,16,262275,76,180,133,Closed,High,Clean,False,8.8,Track 8,Inducted,389,0,4
2023-01-06,17,269843,72,49,283,Open,Low,Clean,False,0.0,Track 15,Maintenance,404,0,4
2023-01-06,18,271403,80,140,59,Open,High,Clean,False,0.0,Track 9,Maintenance,279,0,4
2023-01-06,19,235084,87,66,218,Closed,Low,Clean,False,10.0,Track 10,Inducted,371,0,4
2023-01-06,20,275810,2,140,27,Closed,Medium,Clean,False,8.8,Track 8,Inducted,169,1,4
2023-01-06,21,192762,7,47,189,Closed,Low,Clean,False,0.8,Track 3,Standby,243,1,4
2023-01-06,22,183165,6,92,88,Closed,High,Clean,False,9.1,Track 14,Inducted,186,1,4
2023-01-06,23,289578,41,43,312,Closed,High,Clean,False,1.4,Track 13,Standby,396,0,4
2023-01-06,24,200864,72,54,111,Closed,Low,Clean,False,12.2,Track 9,Inducted,237,0,4
2023-01-06,25,185910,72,127,287,Closed,Low,Clean,False,10.7,Track 15,Inducted,486,0,4
2023-01-07,1,281664,80,84,56,Closed,Low,Clean,False,0.8,Track 9,Standby,220,0,5
2023-01-07,2,216438,50,118,224,Open,Medium,Clean,False,0.0,Track 5,Maintenance,392,0,5
2023-01-07,3,198521,67,141,344,Closed,Low,Scheduled,True,1.5,Track 9,Standby,552,0,5
2023-01-07,4,293551,17,159,343,Open,Medium,Clean,False,13.3,Track 10,Inducted,519,0,5
2023-01-07,5,266584,4,150,230,Open,Low,Clean,True,0.0,Track 15,Maintenance,384,1,5
2023-01-07,6,193897,82,18,242,Closed,Low,Clean,False,13.9,Track 1,Inducted,342,0,5
2023-01-07,7,281690,19,157,210,Open,Medium,Clean,False,0.0,Track 8,Maintenance,386,0,5
2023-01-07,8,164714,84,112,76,Closed,Low,Clean,False,10.6,Track 7,Inducted,272,0,5
2023-01-07,9,205648,34,53,358,Closed,Medium,Clean,False,0.0,Track 12,Maintenance,445,0,5
2023-01-07,10,253835,10,161,83,Closed,Medium,Clean,False,0.8,Track 3,Standby,254,0,5
2023-01-07,11,293436,32,47,143,Closed,High,Scheduled,True,9.5,Track 11,Inducted,222,0,5
2023-01-07,12,207582,65,98,7,Closed,Low,Clean,False,0.0,Track 9,Maintenance,170,1,5
2023-01-07,13,216908,81,135,115,Closed,High,Clean,False,12.7,Track 12,Inducted,331,0,5
2023-01-07,14,210516,86,79,157,Closed,High,Clean,False,9.3,Track 14,Inducted,322,0,5
2023-01-07,15,286333,34,133,10,Closed,High,Clean,False,11.9,Track 9,Inducted,177,0,5
2023-01-07,16,262314,75,179,132,Closed,High,Clean,False,1.3,Track 14,Standby,386,0,5
2023-01-07,17,269843,71,48,282,Open,Low,Clean,False,0.0,Track 14,Maintenance,401,0,5
2023-01-07,18,271927,79,139,58,Closed,High,Clean,False,10.0,Track 14,Inducted,276,0,5
2023-01-07,19,235678,86,65,217,Open,Low,Clean,False,12.0,Track 10,Inducted,368,0,5
2023-01-07,20,275815,1,139,26,Closed,Medium,Clean,False,1.1,Track 13,Standby,166,1,5
2023-01-07,21,192762,6,46,188,Closed,Low,Clean,False,0.0,Track 15,Maintenance,240,1,5
2023-01-07,22,183165,5,91,87,Open,High,Clean,False,0.0,Track 1,Maintenance,183,1,5
2023-01-07,23,289605,40,42,311,Closed,High,Clean,False,1.4,Track 4,Standby,393,0,5
2023-01-07,24,200864,71,53,110,Open,Low,Clean,False,0.0,Track 5,Maintenance,234,0,5
2023-01-07,25,185942,71,126,286,Closed,Low,Clean,False,1.5,Track 7,Standby,483,0,5
2023-01-08,1,281688,79,83,55,Closed,Low,Clean,False,1.0,Track 7,Standby,217,0,6
2023-01-08,2,216986,49,117,223,Closed,Medium,Clean,False,12.2,Track 1,Inducted,389,0,6
2023-01-08,3,198521,66,140,343,Open,Low,Clean,False,0.0,Track 5,Maintenance,549,0,6
2023-01-08,4,294014,16,158,342,Closed,Medium,Clean,False,8.1,Track 8,Inducted,516,0,6
2023-01-08,5,267091,3,149,229,Closed,Low,Clean,True,12.2,Track 7,Inducted,381,1,6
2023-01-08,6,194466,81,17,241,Closed,Low,Clean,False,10.8,Track 9,Inducted,339,0,6
2023-01-08,7,282149,18,156,209,Closed,Medium,Clean,False,13.1,Track 9,Inducted,383,0,6
2023-01-08,8,164717,83,111,75,Closed,Low,Clean,False,0.5,Track 10,Standby,269,0,6
2023-01-08,9,205671,33,52,357,Closed,Medium,Clean,True,0.5,Track 2,Standby,442,0,6
2023-01-08,10,254404,9,160,82,Closed,Medium,Clean,False,11.3,Track 2,Inducted,251,0,6
2023-01-08,11,293436,31,46,142,Open,High,Scheduled,True,0.0,Track 12,Maintenance,219,0,6
2023-01-08,12,207582,64,97,6,Open,Low,Clean,False,0.0,Track 8,Maintenance,167,1,6
2023-01-08,13,217405,80,134,114,Closed,High,Clean,False,9.0,Track 3,Inducted,328,0,6
